Name,Value.gain,Value.bw,Value.constraint_gain_constraint,Value.constraint_pm_constraint,Value.LM1,Value.LM2,Value.LM3,Value.WM1,Value.WM2,Value.WM3,Value.Rb,Value.Vb
1092,-0.619071454545455,-0.1079576,-34.04893,-12.9631869254797,4.10788028988886E-07,1.23513980412098E-06,1.03659560900139E-06,9.74705278155888E-05,9.55120924159402E-05,6.04791963619607E-06,105.066228461579,0.700500761097799
1093,-0.480259454545455,-0.2717344,-26.41427,-26.6914942039584,2.68832291706762E-07,1.41059788264506E-07,4.30568065429383E-07,9.74705278155888E-05,8.54250086296184E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
1094,-0.604096,-0.12112012,-33.22528,-13.588926731431,4.09965489269552E-07,1.24476737353154E-06,1.04651480811341E-06,9.74705278155888E-05,9.27136973908494E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1095,-0.534184181818182,-0.19571684,-29.38013,-22.0078446652819,3.2438739995621E-07,5.08815103889325E-07,6.24057560333273E-07,9.74705278155888E-05,9.55120924159402E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1096,-0.564233272727273,-0.1608661,-31.03283,-17.2471186284363,3.62042038620901E-07,8.90535663637687E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1097,-0.631778,-0.09859776,-34.74779,-12.4993909180743,4.57866624289695E-07,1.15732130918609E-06,1.15606267343377E-06,9.74705278155888E-05,9.33236799796706E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
1098,-0.599905272727273,-0.12520932,-32.99479,-13.6339032581364,4.10474652126431E-07,1.23513980412098E-06,1.03659560900139E-06,9.74705278155888E-05,9.51276496430706E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1099,-0.637104727272727,-0.09464518,-35.04076,-10.6634482873348,4.57866624289695E-07,1.23531538586642E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
1100,-0.495025636363636,-0.2473272,-27.22641,-24.9103985852904,2.7191150176099E-07,2.63446442308953E-07,4.93629678416968E-07,9.74705278155888E-05,9.27136973908494E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1101,-0.603310363636364,-0.12207152,-33.18207,-13.3176909587061,4.10788028988886E-07,1.23513980412098E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1102,-0.652939818181818,-0.08287034,-35.91169,-11.8772083866392,5.14810414892528E-07,1.24476737353154E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,327.60343817383,0.700500761097799
1103,-0.621804363636364,-0.10594744,-34.19924,-14.1446087928565,4.57866624289695E-07,1.24315597713996E-06,9.8921269284444E-07,9.74705278155888E-05,9.55120924159402E-05,6.04791963619607E-06,105.066228461579,0.686351356962512
1104,-0.629964727272727,-0.09994968,-34.64806,-12.5109958345847,4.57866624289695E-07,1.09782793404552E-06,1.15606267343377E-06,9.74705278155888E-05,9.55120924159402E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
1105,-0.412616727272727,-0.3946396,-22.69392,-31.5301562074107,2.09770414816309E-07,3.02422561108385E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,2.80606333675224E-05,105.066228461579,0.483414838449416
1106,-0.600978909090909,-0.12423918,-33.05384,-13.1754659157789,4.10788028988886E-07,1.24476737353154E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,8.47425001478538E-06,105.066228461579,0.644643597335363
1107,-0.717174909090909,-0.037778,-39.44462,-19.0683648388872,6.69874834687596E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,5.47928820932597E-05,1.5805204203426E-06,5735.16787601942,0.708799225186819
1108,-0.772669636363636,-0.01151744,-42.49683,-20.1612637671596,1.16250839473457E-06,8.90535663637687E-07,1.2826978415949E-06,9.74705278155888E-05,4.49753442567746E-06,9.78287698266748E-07,3981.35236113993,0.779924832636523
1109,-0.391087454545455,-0.437638,-21.50981,-35.1519149370369,2.09770414816309E-07,1.93924054134383E-07,2.96122956834743E-07,9.74705278155888E-05,9.55120924159402E-05,3.28737134777106E-05,105.066228461579,0.46662621652784
1110,-0.739978909090909,-0.02840362,-40.69884,-13.2159456645092,8.66782662173705E-07,1.15825445267076E-06,1.2826978415949E-06,9.74705278155888E-05,9.55120924159402E-05,1.5805204203426E-06,3742.75797392885,0.797403457512887
1111,-0.756247272727273,-0.0228963,-41.5936,-16.4682171573776,8.43470328200899E-07,1.93924054134383E-07,1.2826978415949E-06,9.74705278155888E-05,6.34851919290639E-05,9.78287698266748E-07,8806.83085869686,0.797403457512887
1112,-0.677776181818182,-0.06558032,-37.27769,-20.8071404223425,5.14810414892528E-07,1.58821323318825E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,4.22073926610503E-06,2715.31505579516,0.708799225186819
1113,-0.613033454545455,-0.11361652,-33.71684,-13.2827821924948,4.10474652126431E-07,1.15825445267076E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.688724193364027
1114,-0.764313818181818,-0.01758866,-42.03726,-16.5795969637877,9.6567001506521E-07,3.91788243367897E-07,1.2826978415949E-06,9.67893324984487E-05,4.49753442567746E-06,9.78287698266748E-07,1133.82391365829,0.795850454823668
1115,-0.598076909090909,-0.12689386,-32.89423,-13.6622793719354,4.09965489269552E-07,1.15825445267076E-06,1.04651480811341E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1116,-0.593738,-0.1308133,-32.65559,-15.0603807797203,4.10474652126431E-07,1.14818493067914E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1117,-0.628218545454546,-0.10107646,-34.55202,-13.3093858757649,4.57866624289695E-07,1.09782793404552E-06,1.1401853819959E-06,9.74705278155888E-05,8.54250086296184E-05,6.6739221636223E-06,105.066228461579,0.688724193364027
1118,-0.587955818181818,-0.13581436,-32.33757,-15.7643961682669,4.10788028988886E-07,9.35981877257165E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
1119,-0.667,-0.0729337,-36.685,-21.6309034594243,5.14810414892528E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.61969140145072E-05,5.55431707169376E-06,2715.31505579516,0.671533717862347
1120,-0.646022545454545,-0.08789172,-35.53124,-11.2029133345063,4.57866624289695E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,293.028474806668,0.708799225186819
1121,-0.638828909090909,-0.0933865,-35.13559,-11.1980625455548,4.57866624289695E-07,1.28195178888444E-06,1.2092744278634E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.708799225186819
1122,-0.608650181818182,-0.11711158,-33.47576,-12.1157648092857,4.10474652126431E-07,1.24476737353154E-06,1.15606267343377E-06,9.74705278155888E-05,9.33236799796706E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1123,-0.710922363636364,-0.0416867,-39.10073,-21.8938915287278,6.69874834687596E-07,8.96548958772868E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,6268.00031213353,0.688724193364027
1124,-0.753130727272727,-0.02400962,-41.42219,-14.3917005707488,7.73949681491813E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,9.78287698266748E-07,9562.86269144396,0.779924832636523
1125,-0.608293818181818,-0.11749184,-33.45616,-11.8377986040035,4.09965489269552E-07,1.24476737353154E-06,1.16182951405763E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.657386598566505
1126,-0.471744545454545,-0.286168,-25.94595,-28.6725888008225,2.7191150176099E-07,1.85907401178059E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.617189115794657
1127,-0.601050909090909,-0.1242153,-33.0578,-13.3238913464896,4.10474652126431E-07,1.23513980412098E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.647613919440625
1128,-0.589015272727273,-0.13520172,-32.39584,-15.4408098842723,4.10474652126431E-07,1.09782793404552E-06,9.42900109646931E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.634215684208656
1129,-0.704722181818182,-0.04643324,-38.75972,-18.9831835292938,6.69874834687596E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,3981.35236113993,0.708799225186819
1130,-0.738725636363636,-0.02894678,-40.62991,-13.4540467223493,8.66782662173705E-07,9.65894589067082E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,1.5805204203426E-06,3742.75797392885,0.797403457512887
1131,-0.494133272727273,-0.2493348,-27.17733,-24.9832671654539,2.7191150176099E-07,2.63446442308953E-07,4.93629678416968E-07,9.74705278155888E-05,9.51276496430706E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
1132,-0.576376545454545,-0.1475305,-31.70071,-16.3552611874329,3.62042038620901E-07,1.10891071214924E-06,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1133,-0.673656181818182,-0.06861358,-37.05109,-20.9078367381933,5.14810414892528E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,4.22073926610503E-06,2952.19647263259,0.686351356962512
1134,-0.705672545454546,-0.04523758,-38.81199,-22.2298200218066,5.9448531797899E-07,4.54235567021846E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,6268.00031213353,0.688724193364027
1135,-0.611528363636364,-0.11455866,-33.63406,-13.7371234649887,4.10788028988886E-07,1.15440484344277E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1136,-0.377940727272727,-0.474941,-20.78674,-32.4041584981981,1.81933663946281E-07,1.41059788264506E-07,3.77505334809183E-07,9.74705278155888E-05,9.55120924159402E-05,3.28737134777106E-05,105.066228461579,0.46662621652784
1137,-0.482302909090909,-0.2687526,-26.52666,-26.3450398812914,2.7191150176099E-07,1.58509414969234E-07,4.41112705792049E-07,9.74705278155888E-05,9.63778304489418E-05,1.14871886873727E-05,105.066228461579,0.644643597335363
1138,-0.750786727272727,-0.02465874,-41.29327,-15.2167703191643,8.43470328200899E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.33236799796706E-05,9.78287698266748E-07,7422.15330928878,0.797403457512887
1139,-0.644633636363636,-0.08865404,-35.45485,-11.9480978037441,4.57866624289695E-07,1.23531538586642E-06,1.20688026778145E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,327.60343817383,0.708799225186819
1140,-0.525888727272727,-0.2056496,-28.92388,-21.9488412069029,3.02170132559478E-07,5.08815103889325E-07,6.24057560333273E-07,9.74705278155888E-05,9.55120924159402E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
1141,-0.697962363636364,-0.05134296,-38.38793,-20.9547475503613,6.69874834687596E-07,5.41903142987165E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,4119.91929051719,0.688724193364027
1142,-0.651036909090909,-0.08406726,-35.80703,-12.039624594149,5.14810414892528E-07,1.23513980412098E-06,1.2598302005175E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,293.028474806668,0.700500761097799
1143,-0.633284181818182,-0.09749042,-34.83063,-11.8913629116652,4.57866624289695E-07,1.24476737353154E-06,1.15606267343377E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.700500761097799
1144,-0.707901454545454,-0.04343076,-38.93458,-22.3900869540895,6.69874834687596E-07,4.12544487227559E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,6268.00031213353,0.655797904321387
1145,-0.582584909090909,-0.1410363,-32.04217,-14.2645604814632,3.62042038620901E-07,1.19154495284857E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1146,-0.566536545454545,-0.15807592,-31.15951,-16.9062038872207,3.47784003158223E-07,8.75955073783396E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1147,-0.763880363636364,-0.017957588,-42.01342,-17.4416532184761,9.6567001506521E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,4.49753442567746E-06,9.78287698266748E-07,5554.90794856728,0.779924832636523
1148,-0.582620181818182,-0.14101216,-32.04411,-17.434788859049,4.10788028988886E-07,8.90535663637687E-07,8.47466738876054E-07,9.74705278155888E-05,9.61969140145072E-05,8.47425001478538E-06,105.066228461579,0.644643597335363
1149,-0.698646,-0.05062948,-38.42553,-20.4469343944628,6.69874834687596E-07,7.53267530914059E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,3981.35236113993,0.688724193364027
1150,-0.725272909090909,-0.03257966,-39.89001,-16.9831438281882,8.66782662173705E-07,1.19154495284857E-06,1.2826978415949E-06,9.74705278155888E-05,8.92857603681319E-05,1.5805204203426E-06,5735.16787601942,0.708799225186819
1151,-0.613728,-0.11256976,-33.75504,-13.7669023353191,4.10788028988886E-07,1.23531538586642E-06,9.8921269284444E-07,9.74705278155888E-05,9.20812569495381E-05,6.04791963619607E-06,105.066228461579,0.686351356962512
1152,-0.535737090909091,-0.19364406,-29.46554,-21.8692456906085,3.2438739995621E-07,7.28913319700519E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1153,-0.553153636363636,-0.1729394,-30.42345,-20.2353184231821,3.47784003158223E-07,8.90535663637687E-07,6.85254716091663E-07,9.74705278155888E-05,9.36753829423992E-05,9.59591198082565E-06,105.066228461579,0.62266229467584
1154,-0.575245272727273,-0.14891126,-31.63849,-16.621197338969,3.62042038620901E-07,9.74776513894923E-07,8.67419222020997E-07,9.74705278155888E-05,9.27136973908494E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1155,-0.610839272727273,-0.11511298,-33.59616,-13.6796206757268,4.09965489269552E-07,1.16821703839923E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.686351356962512
1156,-0.529439454545455,-0.2021182,-29.11917,-22.3144618701637,3.2438739995621E-07,5.40162883960507E-07,6.24057560333273E-07,9.74705278155888E-05,9.51276496430706E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1157,-0.633728,-0.09715892,-34.85504,-11.576956347982,4.57866624289695E-07,1.15825445267076E-06,1.22284731029037E-06,9.74705278155888E-05,9.55120924159402E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
1158,-0.603780545454545,-0.12160048,-33.20793,-13.3266880745557,4.10788028988886E-07,1.23531538586642E-06,1.05267376335384E-06,9.74705278155888E-05,9.61969140145072E-05,9.59591198082565E-06,105.066228461579,0.657386598566505
1159,-0.586386727272727,-0.1378133,-32.25127,-15.4509832420205,3.96516795518782E-07,9.81041381007673E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
1160,-0.643220545454545,-0.09000124,-35.37713,-11.4069688196888,4.57866624289695E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.55120924159402E-05,6.6739221636223E-06,293.028474806668,0.700500761097799
1161,-0.710324,-0.04266812,-39.06782,-22.3203784736673,6.69874834687596E-07,4.12544487227559E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,6268.00031213353,0.708799225186819
1162,-0.437822727272727,-0.3455834,-24.08025,-31.9527851444152,2.3236442423096E-07,1.85907401178059E-07,2.96122956834743E-07,9.74705278155888E-05,9.20812569495381E-05,1.07899110625032E-05,105.066228461579,0.58421347999936
1163,-0.596954545454546,-0.12787404,-32.8325,-13.8631895579044,4.09965489269552E-07,1.15825445267076E-06,1.03659560900139E-06,9.74705278155888E-05,9.55120924159402E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1164,-0.712247090909091,-0.04038026,-39.17359,-21.5338459457519,6.69874834687596E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.20812569495381E-05,3.53355710634402E-06,6268.00031213353,0.688724193364027
1165,-0.410354363636364,-0.4039678,-22.56949,-31.2383488791405,2.09770414816309E-07,1.93924054134383E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,2.80606333675224E-05,105.066228461579,0.514097573888379
1166,-0.773591090909091,-0.010530704,-42.54751,-20.7399046827767,1.16250839473457E-06,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,4.49753442567746E-06,9.78287698266748E-07,2715.31505579516,0.779924832636523
1167,-0.429221090909091,-0.3590138,-23.60716,-31.5716705851559,2.09770414816309E-07,1.41059788264506E-07,2.96122956834743E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1168,-0.631501636363636,-0.09880944,-34.73259,-12.5011987381771,4.57866624289695E-07,1.14818493067914E-06,1.15606267343377E-06,9.74705278155888E-05,9.36677574911795E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
1169,-0.575423818181818,-0.14867104,-31.64831,-16.6562776452307,3.62042038620901E-07,9.74776513894923E-07,8.67419222020997E-07,9.74705278155888E-05,9.20812569495381E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1170,-0.684194181818182,-0.06125284,-37.63068,-20.8643795977432,5.9448531797899E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.51276496430706E-05,4.22073926610503E-06,2843.69156080061,0.708799225186819
1171,-0.380175272727273,-0.4621908,-20.90964,-36.2818638773502,2.09770414816309E-07,1.41059788264506E-07,2.78512237527546E-07,9.74705278155888E-05,9.63778304489418E-05,3.07216100500981E-05,105.066228461579,0.445043660592035
1172,-0.639077818181818,-0.09307494,-35.14928,-11.5822744133111,4.57866624289695E-07,1.23513980412098E-06,1.2092744278634E-06,9.74705278155888E-05,9.20812569495381E-05,6.04791963619607E-06,105.066228461579,0.708799225186819
1173,-0.545313272727273,-0.18245928,-29.99223,-20.6475470332805,3.47784003158223E-07,7.5696251811738E-07,6.85254716091663E-07,9.74705278155888E-05,9.74980322957107E-05,1.07899110625032E-05,105.066228461579,0.616074885561431
1174,-0.650146909090909,-0.0847082,-35.75808,-11.3586071572089,5.14810414892528E-07,1.23531538586642E-06,1.2826978415949E-06,9.74705278155888E-05,9.27136973908494E-05,6.04791963619607E-06,105.066228461579,0.708799225186819
1175,-0.640014727272727,-0.09252816,-35.20081,-10.6832054268319,4.57866624289695E-07,1.23531538586642E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.708799225186819
1176,-0.583571636363636,-0.14043466,-32.09644,-15.1168167150243,3.96516795518782E-07,1.1101793476594E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.62266229467584
1177,-0.600179636363636,-0.12506112,-33.00988,-13.3936861515755,4.09965489269552E-07,1.24315597713996E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,8.47425001478538E-06,105.066228461579,0.644643597335363
1178,-0.505837818181818,-0.2313694,-27.82108,-25.5091167385639,3.2438739995621E-07,2.63446442308953E-07,4.93629678416968E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1179,-0.655440727272727,-0.08117538,-36.04924,-11.6509258885867,5.14810414892528E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,9.55120924159402E-05,5.55431707169376E-06,293.028474806668,0.708799225186819
1180,-0.522984727272727,-0.2093324,-28.76416,-22.2766970768125,3.2438739995621E-07,4.03005168911151E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.62266229467584
1181,-0.757221454545455,-0.02237372,-41.64718,-13.7240117240552,8.43470328200899E-07,1.13902784885204E-06,1.2826978415949E-06,9.74705278155888E-05,9.51276496430706E-05,9.78287698266748E-07,8806.83085869686,0.797403457512887
1182,-0.601616545454545,-0.12365194,-33.08891,-13.5494720963038,4.09965489269552E-07,1.15825445267076E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.656264841462184
1183,-0.602859272727273,-0.12249498,-33.15726,-13.3898049085373,4.10474652126431E-07,1.2107979174346E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.656264841462184
1184,-0.520566545454545,-0.2135062,-28.63116,-22.1650426218279,3.02170132559478E-07,5.08815103889325E-07,6.24057560333273E-07,9.74705278155888E-05,9.55120924159402E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1185,-0.640710181818182,-0.09177814,-35.23906,-10.5390184759776,4.57866624289695E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.55120924159402E-05,6.04791963619607E-06,105.066228461579,0.708799225186819
1186,-0.608836363636364,-0.11692702,-33.486,-12.1563613150095,4.10474652126431E-07,1.24476737353154E-06,1.15606267343377E-06,9.74705278155888E-05,9.27136973908494E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1187,-0.479753454545455,-0.2733628,-26.38644,-26.6892494518028,2.7191150176099E-07,1.93924054134383E-07,4.41112705792049E-07,9.74705278155888E-05,9.27136973908494E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1188,-0.516641818181818,-0.2181956,-28.4153,-23.0856485523373,3.02170132559478E-07,3.57262865409653E-07,5.78782850629977E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.644643597335363
1189,-0.446915090909091,-0.3228904,-24.58033,-31.5556120487034,2.3236442423096E-07,1.41059788264506E-07,2.78512237527546E-07,9.74705278155888E-05,9.51276496430706E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1190,-0.561548,-0.16343996,-30.88514,-17.3554025103486,3.47784003158223E-07,7.52862291227311E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
1191,-0.615594,-0.11098124,-33.85767,-12.6903479693386,4.10788028988886E-07,1.24476737353154E-06,1.04651480811341E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1192,-0.701672909090909,-0.04880326,-38.59201,-21.4291743999403,6.69874834687596E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.701453096112E-06,3981.35236113993,0.730793877415552
1193,-0.661793272727273,-0.07679838,-36.39863,-20.8414095881099,5.06644193584066E-07,1.93924054134383E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,2157.48173067053,0.688724193364027
1194,-0.601618727272727,-0.12359136,-33.08903,-13.7374934042372,4.10788028988886E-07,1.15332415898525E-06,1.04651480811341E-06,9.74705278155888E-05,9.51276496430706E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1195,-0.492721818181818,-0.252581,-27.0997,-24.8166297604941,2.7191150176099E-07,3.32578444311118E-07,5.14130370374391E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1196,-0.645473454545455,-0.08851498,-35.50104,-10.8540439555861,4.79819493886111E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,136.17572734222,0.708799225186819
1197,-0.641724545454545,-0.0910365,-35.29485,-10.752393064708,4.57866624289695E-07,1.24476737353154E-06,1.2826978415949E-06,9.74705278155888E-05,9.20812569495381E-05,6.04791963619607E-06,105.066228461579,0.708799225186819
1198,-0.453249454545454,-0.311115,-24.92872,-31.999920579367,2.7191150176099E-07,1.85907401178059E-07,2.96122956834743E-07,9.74705278155888E-05,8.40242103616932E-05,1.02087069393529E-05,105.066228461579,0.570708719960847
1199,-0.489205818181818,-0.2574844,-26.90632,-24.8061842693379,2.7191150176099E-07,1.93924054134383E-07,4.93629678416968E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.644643597335363
1200,-0.613186727272727,-0.11316322,-33.72527,-13.5215486917063,4.10474652126431E-07,1.23513980412098E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1201,-0.760318727272727,-0.02035738,-41.81753,-16.5851049265406,8.43470328200899E-07,4.54242826452648E-07,1.2826978415949E-06,9.74705278155888E-05,2.54094987712112E-05,9.78287698266748E-07,8806.83085869686,0.797403457512887
1202,-0.711856545454545,-0.04079184,-39.15211,-21.5276605669281,6.69874834687596E-07,1.18339013479563E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,6268.00031213353,0.688724193364027
1203,-0.665008181818182,-0.07413938,-36.57545,-20.6459093407113,5.14810414892528E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.20812569495381E-05,5.55431707169376E-06,2157.48173067053,0.700500761097799
1204,-0.619369818181818,-0.1077422,-34.06534,-12.6908472066038,4.10474652126431E-07,1.23299598485027E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.700500761097799
1205,-0.506766909090909,-0.2310514,-27.87218,-22.5064633044342,3.02170132559478E-07,1.85907401178059E-07,5.78782850629977E-07,9.74705278155888E-05,9.55120924159402E-05,1.07899110625032E-05,105.066228461579,0.644643597335363
1206,-0.611771636363636,-0.11433104,-33.64744,-13.7870023629172,4.10788028988886E-07,1.15440484344277E-06,9.8921269284444E-07,9.74705278155888E-05,9.55120924159402E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1207,-0.595227090909091,-0.12953082,-32.73749,-14.5692277158632,4.10788028988886E-07,1.13902784885204E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1208,-0.720805636363636,-0.03664668,-39.64431,-16.8925472086576,6.69874834687596E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,7.80957018440786E-05,1.5805204203426E-06,5735.16787601942,0.708799225186819
1209,-0.507268363636364,-0.2301314,-27.89976,-22.0110536743891,3.02170132559478E-07,1.41059788264506E-07,5.78782850629977E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.655797904321387
1210,-0.646405090909091,-0.0874054,-35.55228,-12.2820334396221,4.84980340807631E-07,1.09782793404552E-06,1.22284731029037E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,293.028474806668,0.708799225186819
1211,-0.645641636363636,-0.08818334,-35.51029,-11.1625985899586,4.57866624289695E-07,1.23299598485027E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,279.04386477687,0.708799225186819
1212,-0.628803818181818,-0.10105338,-34.58421,-12.0606272413525,4.57866624289695E-07,1.24476737353154E-06,1.15606267343377E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.688724193364027
